,description,category,label
7010,חולצה נעימה בירוק,shirts_women,6
7011,נעלי בית לנשים דגם בטנה משובצת,shoes_women,7
7012,פיגמת פסים חולצה בכיתוב   ומכנסיים קצרים,nightwear_women,5
7013,מכנסי טרנינג לפנאי סרוגים נמתחים,trousers_women,11
7014,צעיף בהדפס מנומר פסים,hats&scarves_women,3
7015,צעיף צמר סגול הדפס פייזלי,hats&scarves_women,3
7016,מחממי אוזניים דגם,hats&scarves_women,3
7017,סרט לשיער מבד מסדרת התכשיטים,hats&scarves_women,3
7018,צעיף משבצות,hats&scarves_women,3
7019,כפפות שלג תיפורים,hats&scarves_women,3
7020,פונצו,hats&scarves_women,3
7021,כפפות שלג,hats&scarves_women,3
7022,טיארה גבוהה אבני חן ופנינים לכלות,hats&scarves_women,3
7023,צעיף קליל,hats&scarves_women,3
7024,מארז סרטים למצח בשני גוונים קריסטלים ופנינים מסדרת התכשיטים,hats&scarves_women,3
7025,קשת לשיער חרוזי קרסטל שקופים מצופים בכסף דגם,hats&scarves_women,3
7026,צעיף צינור בסריגה עבה באפור,hats&scarves_women,3
7027,צעיף קפלים דגם בצהוב,hats&scarves_women,3
7028,כובע פונפון ואבני חן,hats&scarves_women,3
7029,צעיף שמיכה מתערובת אלפקה,hats&scarves_women,3
7030,סרט כחול לשיער דגם,hats&scarves_women,3
7031,קשת פסינייטור פרח ורוד,hats&scarves_women,3
7032,צעיף גדילים,hats&scarves_women,3
7033,צעיף אפור כהה כוכבים,hats&scarves_women,3
7034,מעטפת מלמלה משיפון,hats&scarves_women,3
7035,בגד ים מחטב צווארון מרובע וברזלים דגם בשחור,swimwear_women,10
7036,בגד ים צמוד בכחול חלק,swimwear_women,10
7037,חזיית בקיני משולשים,swimwear_women,10
7038,משקפי שמש דגם וזרועות שרשרת בהדפס חום,swimwear_women,10
7039,תחתוני ביקיני פרחוניים בגזרה גבוהה מלמלה,swimwear_women,10
7040,אוברול רקום כיווצים,dresses_women,2
7041,חזיית ביקיני מבד לורקס,swimwear_women,10
7042,בגד ים בקשר קדמי בעצוב טרופי,swimwear_women,10
7043,מכנסי גינס קצרים בכחול,trousers_women,11
7044,תחתון טנקיני בגוונים טבעיים,swimwear_women,10
7045,תחתון טנקיני כוכבים מדגם בצבע כחול,swimwear_women,10
7046,חולצת גלישה,shirts_women,6
7047,טוניקה מרופדת,shirts_women,6
7048,חולצת טי מודפסת בגזרת אוברסייז,shirts_women,6
7049,חולצת זברה מטאלית,shirts_women,6
7050,חולצה צווארון גבוה דגם ושרוולים תפוחים,shirts_women,6
7051,חולצת טי אפורה פסי מלחים צבעוניים מכותנה אורגנית,shirts_women,6
7052,חולצה מכופתרת פפיון בירוק למידות גדולות,shirts_women,6
7053,חולצת טי ירוקה שרוול,shirts_women,6
7054,חולצת תחרה,shirts_women,6
7055,חולצת אדומה,shirts_women,6
7056,חולצת סריג דגם פתח,shirts_women,6
7057,חולצה צווארון גבוה ופסים מלורקס,shirts_women,6
7058,נעלי ספורט דגם בצבע לבן,shoes_women,7
7059,מגפי עקב בגובה ארוך ובמראה קרוקודיל,shoes_women,7
7060,סנדלי טריז בצורת שקד קישוטים בשוליים,shoes_women,7
7061,מגפי ברך עקבים מתרחבים,shoes_women,7
7062,מוקסינים דגם,shoes_women,7
7063,נעלי אוקספורד מעור דגם,shoes_women,7
7064,נעלי שרוכים שטוחות דגם בלבן,shoes_women,7
7065,נעלי ספורט כחולות מעור דגם בסגנון אוקספורד,shoes_women,7
7066,נעלי ספורט מעור בסגנון רטרו שרוכים,shoes_women,7
7067,נעלי ספורט צאנקי מזמש,shoes_women,7
7068,נעלי ספורט מעור שרוכים,shoes_women,7
7069,נעליים כחולות דגם רצועה אחורית,shoes_women,7
7070,סנדלי אצבע ניטים,shoes_women,7
7071,נעלי בית נוחות לנשים בצבע אדום,shoes_women,7
7072,מגפיים נמוכים דגם בשחור,shoes_women,7
7073,מגפי צלסי עבים ליומיום,shoes_women,7
7074,שמלה מידי סליפ בצבע ירוק דגם,dresses_women,2
7075,שמלת מידי צמודה להריון דגם,dresses_women,2
7076,שמלה סרוגה צמודה נמתחת חצאית קפלים וחגורה קשורה,dresses_women,2
7077,שמלת גרזי בצבע סגול מטאלי,dresses_women,2
7078,שמלה אדומה קצרה חרוזים,dresses_women,2
7079,שמלת חולצה דגם אפור,dresses_women,2
7080,שמלת מידי וינטג דגם בהדפס זברה שחור לבן צווארון וי,dresses_women,2
7081,שמלת מקסי קלילה מכותנה במראה שכבות,dresses_women,2
7082,שמלת חולצה רפויה,dresses_women,2
7083,שמלת מידי מעוגלת דגם בצבע טבעי,dresses_women,2
7084,שמלת מעטפת מידי מבד ארוג דיטייל מלמלה,dresses_women,2
7085,שמלת מקסי דגם באדום,dresses_women,2
7086,שמלת פולו בגזרה צרה דגם,dresses_women,2
7087,שמלת גרזי מדגם בצבע כחול,dresses_women,2
7088,שמלת גרזי במידות גדולות הדפס חייתי בצבע פוקסיה,dresses_women,2
7089,שמלה במראה שכבות,dresses_women,2
7090,מכנסיים סיומת צרה דגם בצבע טבעי כיסים קדמיים,trousers_women,11
7091,מכנסיים בגזרה רחבה דגם,trousers_women,11
7092,מכנסיים מבד פונטה דגם בשחור,trousers_women,11
7093,טייץ ספורטיבי בגזרה גבוהה בשחור,trousers_women,11
7094,מכנסיים כחולים דגם,trousers_women,11
7095,טייץ בהדפס חייתי,trousers_women,11
7096,מכנסיים בגזרת סקיני דגם בשחור,trousers_women,11
7097,מכנסיים מכותנה דגם בשחור,trousers_women,11
7098,מכנסי טרנינג,trousers_women,11
7099,מכנסיים נעימים מתרחבים סרט קשירה,trousers_women,11
7100,מכנסי פפיטה דגם,trousers_women,11
7101,מכנסי ברמודה חגורה בשחור,trousers_women,11
7102,טייצים שחורים קפרי באורך דגם,trousers_women,11
7103,טייץ מפוליאורטן בצבע שחור,trousers_women,11
7104,טייץ אופנוענים דמוי עור,trousers_women,11
7105,זקט בצבע אפור,coats&jackets_women,1
7106,פונצ אפור,coats&jackets_women,1
7107,בלייזר מחוייט איכותי,sweaters_women,9
7108,וסט טדי פרוותי,coats&jackets_women,1
7109,זקט מדגם,coats&jackets_women,1
7110,מעיל סרוג פרוותי דגם בצבע קאמל,coats&jackets_women,1
7111,פונצו נצנצים,coats&jackets_women,1
7112,בלייזר פשתן דגם באפור,sweaters_women,9
7113,בלייזר מתערובת פשתן באפור,sweaters_women,9
7114,זקט מים מדגם,coats&jackets_women,1
7115,זקט גינס דגם,coats&jackets_women,1
7116,זקט מרופד חגורה דגם בצבע חאקי,coats&jackets_women,1
7117,מעיל מרופד דגם בגזרה ארוכה חגורה,coats&jackets_women,1
7118,זקט במראה עור,coats&jackets_women,1
7119,מעיל מפרווה מלאכותית בצבע חום,coats&jackets_women,1
7120,מעיל מלאנז דגם מצמר,coats&jackets_women,1
7121,מעיל מלאנז דגם מצמר,coats&jackets_women,1
7122,זקט כחול דגם,coats&jackets_women,1
7123,קרדיגן דגם בשחור,sweaters_women,9
7124,מעיל קרדיגן חום,sweaters_women,9
7125,חולצת גרזי שרוולים ארוכים,sweaters_women,9
7126,קרדיגן שחור למידות גדולות בגזרה ארוכה נשפכת,sweaters_women,9
7127,סוודר צווארון מעוגל בהדפס זברה בגזרה ארוכה,sweaters_women,9
7128,סוודר פתח בצווארון ורקמה אולאובר,sweaters_women,9
7129,קרדיגן שאל בסריגת צמות,sweaters_women,9
7130,סוודר שכמייה מבד ארוג אפור משבצות,sweaters_women,9
7131,סוודר שכמייה דגם תפרים וטקסטורה,sweaters_women,9
7132,קרדיגן פתוח בכחול כהה עשוי כותנה אורגנית,sweaters_women,9
7133,סווצר לוגו וכיתוב דגם בזהב,sweaters_women,9
7134,סוודר פסים דגם צווארון עגול,sweaters_women,9
7135,תחתונית באורך מלא מבד נמתח רך בצבע גוף,lingerie_women,4
7136,תחתונית תחרה ברזלים דגם באדום,lingerie_women,4
7137,בגד גוף תחרה דגם בשחור ברזלים גזרה ארוכה,lingerie_women,4
7138,חזיית ברזלים בצבע גוף,lingerie_women,4
7139,בגד גוף מרופד מתחרה בדוגמה גיאומטרית דגם בשחור,lingerie_women,4
7140,מארז חמישיית תחתוני חוטיני מיקרופייבר,lingerie_women,4
7141,חזיית ממותגת תמיכה בינונית דגם ,lingerie_women,4
7142,חזייה מרופדת קלות דגם,lingerie_women,4
7143,גוזיית כותנה מודרנית מסוג,lingerie_women,4
7144,מארז שתי גוזיות מכותנה עשירה לוגו,lingerie_women,4
7145,תחתוני רשת לנשים,lingerie_women,4
7146,טייצים מנוקדים נצנצים,lingerie_women,4
7147,מכנסי משבצות בורוד,trousers_women,11
7148,פיגמה נעימה דגם בוורוד,nightwear_women,5
7149,סט גופייה כתפיות כפולות ומכנסיים קצרים מסאטן ותחרה,nightwear_women,5
7150,בגד גוף קליל,nightwear_women,5
7151,מחטב שמלה מינימייזר במידות,nightwear_women,5
7152,פיגמה בצבע אפור בסגנון,nightwear_women,5
7153,טרנינג יוקרתי להיריון,trousers_women,11
7154,חולצת טי מבד מודל,shirts_women,6
7155,חולצה ארוכה מבד,shirts_women,6
7156,מוקסינים פונפונים בכחול,shoes_women,7
7157,חלוק דגם,nightwear_women,5
7158,כפכף רצועה מסובבת,shoes_women,7
7159,גופיה להריון תמיכה נסתרת,shirts_women,6
7160,מכנסיים רחבים,trousers_women,11
7161,שמיכה רכה במיוחד דגם בשילוב גוון ורוד,hats&scarves_women,3
7162,צעיף עבה בסריגה ידנית,hats&scarves_women,3
7163,כפפות דוגמת צמות בירוק,hats&scarves_women,3
7164,ביקיני משולשים קשירה בצד דגם בירוק,swimwear_women,10
7165,בגד ים בנדו להריון מלמלה,swimwear_women,10
7166,חזיית ביקיני מלמלה,swimwear_women,10
7167,בגד ים ספורטיבי לשחיה,swimwear_women,10
7168,תחתון ביקיני בהדפס בגזרה גבוהה,swimwear_women,10
7169,חזיית ביקיני מחטבת חזית מעטפת,swimwear_women,10
7170,עליונית,swimwear_women,10
7171,שמלה מתערובת פשתן,dresses_women,2
7172,כפכפי ורודים,shoes_women,7
7173,תחתוני ביקיני מחטבים בגזרת מותן גבוהה דגם,swimwear_women,10
7174,תחתוני ביקיני בגזרת מותן גבוהה כיווצים,swimwear_women,10
7175,מכנסי גינס בגזרה רחבה,swimwear_women,10
7176,מכנסיים קצרים מגינס תחרה,swimwear_women,10
7177,משקפי שמש דיטייל נוצץ,swimwear_women,10
7178,תחתוני ביקיני בגזרת היי לג טקסטורה,swimwear_women,10
7179,אוברול קצר פרחוני מחשוף כתפיים,dresses_women,2
7180,חזיית ביקיני סטרפלס דגם בצבע כחול ברזלים ודיטייל טוויסט,swimwear_women,10
7181,תחתון ביקיני קלאסי רשת נקודות בשחור,swimwear_women,10
7182,חולצת טי שרוול ארוך לחג המולד דגם מסדרת,shirts_women,6
7183,חולצת גרזי קשירה בצוואר דגם בירוק,shirts_women,6
7184,חולצה קצרה פרחונית,shirts_women,6
7185,חולצת קולר כתפיים חשופות,shirts_women,6
7186,חולצה אדומה דגם,shirts_women,6
7187,טוניקה דגם בלבן,shirts_women,6
7188,חולצת מעטפת להריון והנקה,shirts_women,6
7189,גופיה כתפיות דקות וגימור תחרה,shirts_women,6
7190,נעלי בובה חרטום מרובע דגם בנייבי,shoes_women,7
7191,נעלי עקב גבוהים מעוטרים,shoes_women,7
7192,סנדלים נוחים ניטים מבית,shoes_women,7
7193,מגפי צלסי דגם בשחור,shoes_women,7
7194,נעלי מעור,shoes_women,7
7195,מגפיים בגובה שוק שרוכים בשחור,shoes_women,7
7196,נעלי ספורט דגם בשחור,shoes_women,7
7197,נעלי ספורט צאנקי,shoes_women,7
7198,נעליי מעור פרנזים,shoes_women,7
7199,נעלי בובה מעור פפיון,shoes_women,7
7200,מוקסינים שרוכים,shoes_women,7
7201,נעלי רוקי עקב בינוני ורצועה אחורית דגם בצבע שחור,shoes_women,7
7202,מגפי טריז בצבע שמנת באורך שלושת רבעים,shoes_women,7
7203,מגפונים עשויים מטוויד דגם,shoes_women,7
7204,מגפיים דגם גימור דמוי פרווה,shoes_women,7
7205,שמלה מבד פונטה דגם בצבע סגול,dresses_women,2
7206,שמלת פאייטים באורך הברך,dresses_women,2
7207,שימלה פרחונית סוודר גדולה,dresses_women,2
7208,שמלת קוקטייל קצרה חרוזים בשחור,dresses_women,2
7209,שמלת גקארד פרחונית בצבע שחור,dresses_women,2
7210,שמלת קטיפה דגם בצבע שחור,dresses_women,2
7211,שמלת קוקטייל קצרה חרוזים בצבע גוף,dresses_women,2
